"property_id","price"
"f7399e57df358ae7adc9e08f",606077407.429356
"1679719f26e7c650f24eee6d",633764290.727978
"0803ef3270948a30b3fee2f0",499740411.63928
"4a3defc2b7d2cd751c9c970e",652189789.786483
"8bd2490f83568ba653cb74f6",659072407.92887
"7e5064603267b61520d8f83b",476453443.974903
"88964e1202647db0519a8a00",561372099.573805
"f3d94d0616744b87ff139533",502324943.002871
"60704a08df293592e4cb5719",448751548.794272
"347d5081f7bd36c8edc1f352",584446417.002123
"41d3afc1118758b5314db48e",566844387.957525
"80a1dc97797c41b61f46ec6a",563452459.962802
"c0ff8812c1e8eeab07c698a1",447478757.351455
"a9a4a765b1daec2f3ed59a80",544335360.855732
"33258f995a375ca192ca4d3c",568730797.453614
"719055eed27f361071cb9eca",599576729.486204
"9a354d8c526efc5bcce59dca",607972375.647797
"27ca0c2320c520342717355d",428066706.307822
"e958bd2b19db118c31f893cd",428066706.307822
"46dcddfc78444011abd29870",479055869.351999
"061d3fd39da1b4b1397054c1",580000107.100703
"3d1a8884a9687e53e5fb0bb7",757251638.946269
"1c0236d4bc291372483a9151",609705886.512588
"c1420f278d45b85c56f415fa",507876819.177244
"ce6fc507df0105c68c29214c",431414454.03222
"e4f26a73bad4e41c375dd897",658148338.451096
"719190aff81379902beb6497",531507697.421807
"da627dae6941b59d1eb98e35",565177439.202147
"2189d3297ea703e50ec34d96",662856114.106606
"c7205874bee601a7b01a0cd3",555094499.214571
"a22bc19d0d83b13a53630b7b",549164399.362299
"8acebaa9fd7e917d7e3b391b",431435876.625757
"4e104916ab915cf3c0bef846",514155777.603517
"b0df95e9fc94d9aeebc960df",542382628.243931
"ab419cd48b81038c5a30c721",553336499.853265
"5b9bae6f556700e099fedf08",424456054.089439
"989360149d9cc6088391db4d",566895293.659052
"bad7560aac04600e1ec1a9ce",557312057.138549
"08d9f04bc4ebdc74e9d80b16",526635180.062302
"f4311c45516bafcfe8864c70",525203591.610696
"c84e1db639ee43ad83f930c3",457021227.132801
"f778fa43c92344cfbd700432",553977511.624302
"2019bd32dbd09fa285a388f7",534616285.064811
"4db834146c4e73b515d510ce",447777987.271381
"6c3bb7e1696df587990161b1",420529958.622705
"82f08aadf1eeaf2058b50592",574881090.635253
"753e74e4dbefeccf3e6b27fb",509736501.817378
"a26149f589edb9a903782a3f",616485821.962435
"bd264728a0464376e22b6bee",554407198.365355
"2d5564a502635dce2d46ef8e",616401247.816803
"05bcc7d7db8d352216a4af59",631160863.135161
"4794d9994512f01a4bbb6c48",611777678.83951
"64a4528640fe492865ebc0dd",601137553.600676
"f655ec98cd42b0bf2d7cfbfe",623019251.415164
"b09de5f1e028d4fafeb8a22b",615104913.919062
"4c79f17573007a39bb2b4b7b",569430372.373797
"824894236c20b081af2c9868",622807766.005411
"107e76f0c913e19217662faf",648302976.122274
"d5e2bbb69ba3876b93af2d3c",645656416.090388
"a2905faba4c1177603e6cd5b",831004419.961478
"d13e3d432783206eecb0e192",863756956.64195
"6fecee4b1e5f50c0b27dbba4",734193379.00378
"57891292fbd530872cbe68b2",797286948.323864
"d0d6a1b5c60ad420ebf2ab8f",672106726.511354
"711736da4f0e8282fc8c9e69",701160619.639827
"f32a3b542efba398907ec912",593475880.867104
"299a94a02e887c6ab1de59c7",460356819.294052
"ad844bdb1150508a4c6d57b8",590544278.384407
"78c17e6ceb87f7587364c873",428667273.494251
"22e8713e2051c88cdafe2364",491043359.059055
"79c5085c14068e492e402a26",790879964.606994
"205e9d987013859f391b27b5",652452939.096935
"d54d787189cc8f014ae58aaa",568905974.212821
"fe2f1459eb0a380dc31e3a4e",559673588.460302
"ad663952ff2ba1953efdc460",588303955.946813
"b7320c35e90f33fbb1c28813",541884218.249976
"8f90134b8e68948cb18fced1",489006693.944335
"2dfeb06300828182d4109c43",510110395.274014
"3f5a0cbba1433e9b6588dd73",549101094.606033
"f952c40e24c9df4ab2d62017",489122239.907748
"462c7546b358b00e617ce012",580600758.001478
"e0df3391aeb8d3f4b00f418b",556339240.003634
"1e48878318d35476c3e87520",424538481.734747
"e3903705d5a48c6d9f828ab9",572749763.602671
"9e590ad7d22105456bebc767",480931055.284932
"d0fe3d393eee5c0cea5bb6e2",496954905.751232
"57b3791f2c5acffb0097f7c4",505187467.498309
"e11f9a5cf9d6ab0ffddd6096",491626266.915313
"9a3920f803b087c29b487cec",466763854.203804
"6cc0fe8ddc318f1bbad360c5",582672389.240819
"3e0c656b64d39ab38201a112",464603956.971505
"cd55abdb54bd56d54b11fad2",582672389.240819
"7cd39eb8de56700519d8f287",585919876.774153
"d762007a4ea5de370738e875",581876687.51627
"f4fc67d9b9c6078003f9af35",628407347.407684
"dc0a4632d7378c25be351760",749544123.244571
"530a3bae5a13291c69bb8474",497625447.254048
"32b678be83da2a07b37f3012",488224329.119039
"349768047d470d2fa6ff1930",565122081.24412
"e017c3311e2fdeb50a686547",627244376.79173
"bd0329ddd50f2dc4dafebd26",606860432.017182
"f6252e878aef5f8a641c3d6e",413401676.404816
"45ae8ffacfd00fb4a4f53d0f",655066573.41086
"d186e369ed884150e71906da",730286248.201404
"7b9e6b7eb3a5db0443193fbd",569190091.218276
"1ddeeae13139b7c9ada353a3",433051657.856868
"a1ae6f9f5d02548c89b23904",629964879.519527
"dc298d37c5235e15b4cd68a3",584479561.63776
"f640753edfd8fb1a995f1de1",447445424.591218
"69a1f439de0f06e1143a0006",643285827.778532
"98f253233bfcd16533e2a448",627244376.79173
"ece6f8c652d4227370ef0fcf",621888024.216212
"599506739a6544839bd97b81",655283266.968253
"a12f49f4ac3c5bb0dc7d8d20",451589410.906915
"9da00f8ff8e19d26c1342274",544256843.465095
"cf5213877dfb4df98f0dc10f",588290240.159481
"84c7006b5a63add890a224e8",587023620.80004
"88aed38ca59c09e1a6202672",620542748.657346
"3b54ab53b6e3453e333a0939",401315254.769448
"e72ff7414cceec6b162df345",599774709.23986
"f2d4c1faeb7694370bc65ec2",478805674.889759
"e1ffd027cce28c44c0d2f80c",566961428.5488
"5c5039602efa36222e64108a",477334387.422356
"b50f2c871166ee1009416be6",601168318.826757
"5e7e36116dbc08932f5fcbf0",597360757.144655
"325ce336d3df17a078db5166",617587648.939152
"a26e967b288a1eb6d8e71d46",453870075.173795
"139331d23d9e3c40cf083a7d",567875721.263441
"1704b2d5f4a33401fb153608",439217940.627607
"ee70354146295365bf241d9c",498680477.971269
"fbb0a76f05908c118f7a3df6",436997434.371396
"2aeb794adc9892354aff7240",576037548.054747
"b0a32581cbb586f9710dc3e2",491896210.819055
"ad7f3aae29fa1e7ec900b563",557181097.593093
"1695225258263bd2f463b21e",668138489.406452
"f72fb486fae49fc1de1fdcfd",680300485.279464
"6b8f7074aed7ae7e6cfbb090",712029261.729686
"619dab52b321ab297a604185",715258117.70249
"b5bb9af24f9de68e91a1df76",740388496.900444
"ac3d21f51637207d3e031c2d",615104913.919062
"2aac28d03c2110d871b5f274",439895074.187295
"9ef498b11563827597c82947",499801748.644397
"4f2ca698ff03df0c6386e48f",527855837.956479
"606df4826416ea0f146ddf99",487404804.999382
"9ff08a6ca1c63480c563442c",625692439.131055
"ec27554aa1c62314f4d46fc8",433999483.005531
"762374e94f17a8783a66d598",554407198.365355
"83ca3a41ca4b5337107c197e",604616733.018267
"c166a9293fa27e910e1fa9c1",586616693.397511
"57f8a1e37c4ffb1b8cbd342a",615360420.341833
"393d99ca47315ae98fe9e7c8",689966551.883035
"9bef4aacc63605f2b2b62292",638900034.272555
"a266efa4e41df357ac4edda4",682487768.183756
"adfdb0eda9aa97f0d3005c4d",487334815.632591
"f05aee3e433cb036653b4375",541558447.355152
"2dfd1808bb95170a088deac6",552618234.722966
"dadf0a00434e8ceefb3e26af",596045074.905464
"4336ff9b2dc1d97ac8f9694a",420317364.752061
"eb14a5813f860bb74740da2b",405649102.056702
"3d580d0df1bf9dd124c282c9",443426940.279874
"49bb5311607e4c7600caa03b",522795263.905452
"78a39ae05ac53535ba0fad2c",500632515.773726
"936e18fcf06ca3c46eda7c8c",535914390.070372
"23f12add67accdc9ed40f59f",398164380.00362
"eb1b9e15dcb88964f79e6a4a",547945384.212871
"e2b7f984616fff25e3dd6a3f",616005053.730423
"b8e2b98548a234a245d7935c",651975307.156302
"79382c56606e701e44d55033",726284243.265693
"983874e637a1a5782f31089f",562364236.384094
"3da9de8f610e5c40401a5b78",579466044.083942
"cd69a049dd8a3822e228ebaf",564787586.380132
"604f1b5149f770a8f370fc75",465672442.611129
"0d24fc1c5deb78eb1a0caa51",504028067.969614
"583af1118e60e46c347ec593",577662166.102804
"13b181b46359620191e6e4c1",390278554.88065
"50d8333064f0560cbe549f89",534119443.207144
"d9000c1afed253d05de7819b",397316683.700058
"792ac070d1a314f585f09987",432649350.794749
"3e874c25176a3abb336b31ac",442306407.098016
"419ce7158ed62eb6897cf09e",467370653.532745
"b6b87c05c4238be76d94da2b",354149732.191339
"980d809e549333b475477bf9",430933910.393878
"a7df3d344010d5bb7dc70bf0",431996226.860787
"3d474c6a88ceb86e00f68b3a",463607604.646088
"be4bdb73add69f12f7aa6d06",492110246.754371
"fa5234ddf23dd0d9cbd3cac2",481989546.691849
"91a08f81b621333ac58c3845",563776996.814778
"702aaf395bc78986a008d70a",459067769.59661
"86b0c9c1277e9143ee765b43",406312587.93232
"9c2c22e70cffe6836f554f24",456040437.130894
"31f56b841b122b35615bae2c",472802409.688165
"41227dc9c9948a5f0688e426",548774424.247394
"781989d4b732f961f91bc3e4",467860863.787491
"cfed0221146f4d83d641e1aa",545214105.82412
"8ec491780efb2c27df8dc08b",526648513.804146
"8a5866428508658b4a2a4cb4",566160095.989008
"156dc81d6e14a71716aebcab",560001155.672353
"c24be8293c8f4080562ec0fa",476291118.190602
"7fa11c05ed1c123c1a457b1f",540916277.242216
"a63c36f6e7e7ce7c7e7fe457",533109390.435015
"f9bca38d3e08176649504e74",525989479.03977
"3d389130627ca7bade643f47",516773642.040222
"70314b0bd995a4b03c771ae7",461352693.203172
"a3c3c9fc04cf2e2a051a12e6",466364770.55945
"4cbe75a162b076c4c454dfe9",454227896.350354
"0c62d4d501a426cc8fde0c36",562538798.941391
"533363375cf2cbc50d86773c",549523989.79393
"21d0f28d5f30a64352e60ac4",441727855.392968
"471b5135fced50f7cb4197e2",488801192.348984
"1c7586fd8a1a38bbda9c92cb",479223391.013596
"a0f28aaedd12f3d0eee8c6ea",412341102.662219
"8923182b6dcc9f2d8be1ab53",518154172.153821
"67f694b29bfa494bd9d9cf44",575435617.649436
"b721a5846527d5338322c9d6",457831752.450812
"ed09fe201c9ab02a91779dcd",507480323.11828
"f49045b312d12268eefedcba",549084332.533233
"22ae194316f34d482bdf404b",476291118.190602
"4f450ba5de4766e5ecb8a4a5",453582093.392772
"235a2209cde8f8b0276c845a",617153775.728455
"f563f0899884de7f9bdab405",479451642.081987
"5b462279f602c5b67ada82ee",552159568.08997
"fa4af69aa064a4306cb110d0",479360730.855691
"a70d32ccaa78ae9417aa7e4f",485169667.141712
"77c9e5e3a6d965ede708cda6",492883637.040944
"5637f3d3278ea049333afff4",475034046.874954
"1b1c220eb91c9448b520b76a",554105769.251941
"f4a6ec71ad7790df9578324f",479238742.114284
"217e1715fdd5db76ce93cfe2",465974633.197255
"2cfa1397c901b4e940d9f673",479396438.074657
"44672de0d6d9d0cb3b4ae938",486303170.620429
"1c50477e5b3a67f3d8fec62c",542756211.766329
"0a2a67e8b310471b115c60bf",518518112.911148
"06220a42e68510eccb4d790d",390996610.708855
"611a3e1d63c6ce5ff8779243",459970652.134928
"1284d7ed08122731aa7c0461",406995683.981418
"d44eebc871d1fa6981c32ccb",587667159.630358
"43272151f217feab78190393",645192568.346155
"6bff92260afd556a98d3e3a5",636224611.904661
"00586a92b53f4a8f9f6b3022",614961691.569165
"745e7f6a83b55196f231466f",636754825.460155
"9c558e10e5bbf230f16968f6",593667020.260042
"1b425a31cbb73b713f291e19",635299423.968291
"076ccba20dac8bfcf184b8a8",611639220.576771
"c8fd8b729f4ac6270aff9c9d",500096599.060208
"52f026e670e9851b08c70542",698831859.531175
"00304df33a3c9a7e396ddd3a",705321724.515494
"ee27eba49457286b5ab76172",572501261.643057
"97b57932e5e20416bad6919e",711177550.151616
"e570c5f58a20fda42bfb535b",610951864.5416
"79acb227b5ea365414982957",678860090.582744
"d24258de8d2ca10186660a1c",562558887.49502
"8a8c202c069c20696c2de85a",607989064.480433
"40f301afabee5be092ba20ad",691392527.205239
"afa842858299a6ebee166e31",618680034.944209
"7641dcf512a05ca754930bed",741635124.667833
"8c9b472c55d4b99e44041de5",636881639.631169
"88b98c026b7650192034535f",771571362.833513
"9bdb1bc52a9ddfe92e6a948b",624115791.66355
"4abef5720fd889512ecff70a",566763245.539133
"58b139bc16fa2731e4b76f28",643285827.778532
"9ad9ac8728cfc2387285c24f",666141986.222382
"75fd5603c4de9678627f81d9",675464450.728151
"9f4a25a5550f016ef2370229",621693673.123827
"d4f4d0ed36ac9affd71f302f",586435361.580175
"51bf7bc1c19fcd42e71f2463",662751362.171505
"49ce19caa1325233d0de331e",726979346.740427
"5aa1667bc8db26bac1c72f5f",610261230.829309
"b43b36ea4f81bbfd4dc4d781",737836716.945663
"2a623b33f3cc1f54620b5233",584452370.579436
"8745eefb9e2761ff7eef558f",662812854.79445
"0e49eaa5cde9375b1f026820",558129757.002178
"f5acbf43add5776430d8d4a9",701873386.680965
"ca50f7143937a99accef865f",638268410.365643
"0e1bc8ba1953ec8c28e53b9e",684872863.348609
"980bafcd065c8e3d6cece127",688584342.510588
"c81133d5a58d7e8eebb10c8c",591962682.362853
"09656004f0a7f544580958fb",629619340.332685
"edd342f84fc90478e344ea1f",591340203.429829
"76974826c758eec5c255c5da",598892410.338355
"63b09e45c1b7dca181491030",616483204.028877
"89952b237fda041b09f0efa1",605073190.648157
"219164e1d9b14cabb9bbb8ab",620542748.657346
"ac8aa244c21a9b86de4ed599",695550589.803874
"92ba222e2dd63a4453a30637",686207203.426075
"bfaf8b7796c8c57bb5997be7",706899234.349588
"dd5a565f854eaef90976c5fc",590351787.349888
"f8ccd21343b112d8f9e7123c",620810752.900843
"a90991f865ac81cdb3de201f",619075259.928588
"fc57fa9bbc16d1b8106c2c70",695120866.91854
"9ee3218bc61636cf0d7f8107",640270592.083807
"c00592c7c0c3a863a1bab9c3",629484925.710308
"f0aa18bf86a36daeb59946e8",669691269.550692
"e186499af986f1959f729b9b",499661730.920538
"18420ed4661539a2d72ff400",707139849.088319
"957731b9940c9131d92a22fa",632949974.81565
"9172caeeaf6498737fa0c6dd",622111753.697183
"c798ea36d2e4a8119723eae7",626831035.376853
"eb963f082209fc077aa72bc9",679807578.16138
"07b7ba964a8e30dc16d66443",772957262.397214
"7fe364ae771a7689d2fa5584",761005554.767731
"c59e06a2ed37fd750cf39976",693624905.135107
"ce03d8ae43a426e074ed35f5",809284658.839911
"b76c45ccae25a06dd5fc432e",641430816.260055
"f855725acc115bbbf03bacec",860219107.579573
"b0b0db3bbe07839bc2b600fe",796048856.05103
"cfc8dcf337e020b875ef1572",784434596.570779
"390107256faa08574d7231d2",773676547.667433
"fb10f3b45e865b4626f65ddf",1072124675.95505
"75f167e2273fbecb2c81ac0e",701229666.729991
"a7b15424d7c025d885636a72",688675136.373567
"f9c11e980254045d7478f273",737398944.09596
"e0b13f6dc213d05133252d15",863756956.64195
"c12f362b9060344ad044cfb7",743702252.506119
"f872f224d2af413cd104f24d",900006399.222196
"092045750c36a8945c526a12",476817271.320048
"5ef33cf17d4b45277edf35a1",540744353.791157
"fc64387d7c3c91a6e6e876ab",545387099.048921
"c1168159d4e2fffdd5662757",561360424.373926
"cb604e3a56cc847189462004",558894399.915833
"9e95710c61a4706e21cf70b3",539135031.555827
"ab37f67a3afa274e719ecbd8",557167671.212634
"970cb360eb64128037be7e23",573273801.114327
"e42fc32db529e088f15cec8b",578461604.635527
"8925028d6e7a6cfce9967779",488262251.618368
"759e76e38d84a4188dff5446",569673160.349658
"83a376df2024c4c9fbf2a0ca",471600999.41658
"a8bb80d99280e332084b3950",545923742.687314
"c16ab4a11cf67a39fec6f049",443952260.39903
"9cd1127b1bc10db6b8ce5d4b",675305396.440816
"ddfa979b1d7cdea1d7dd0a86",451683017.469698
"d78f7a1592c0779093150ddc",565339053.987083
"97ce3e0ef38ad12f7fa8c4d0",399223010.447403
"5c789f2834a1a69aede6316c",472517360.296092
"c29ec380fc7295a9a770a74b",389807818.104698
"5987f6171a2bcb37062ccc94",606027425.788251
"1e91de6194769980800b4de8",599651458.151404
"0a0f206f04bfb10c137388d3",859270587.900855
"34dd15023216e187daaf5a07",749544123.244571
"33d2d1db291a13affdc209bf",540803575.165502
"6fa5e5160d7c2bed824bc0d0",601816188.046549
"8c04aa7506b8c80c1bac23f5",648101556.728776
"e5d445e39104d9ee6b244822",550267820.976194
"2ca6b3016a89139ec7590f9a",548097730.807932
"e567e9e5862b13f0085505d4",427373700.696932
"edd1c4fdbef4e6beafbd39b8",489462268.940717
"039a9029c4341b1528ca6b46",393303470.741457
"fa1533051ea4145f7f710ed9",492865631.475843
"9c99a85c5dd878568582dd9f",447111261.736879
"9ec426691c80918203394ee1",428985997.584594
"66f58d9d1e1eb7e81cab24a2",528831753.158711
"0d0f8ce05ebe99dd3bb7b23b",520559234.095445
"6a65986cecddc5c47fbddb9e",497748334.306278
"a82fc744f537ddc6fbd16883",539349647.527299
"d4c40178c19d6cb2fcc88e48",559715301.746501
"4034cb3cb77e9cb39cc98fc5",554517741.278891
"41ae9d3d280d4eebe510606a",544960764.195888
"4aaf6763c105ddf2a6eddbfe",565443763.70551
"633a7038a23ffaf4b3f7896d",684403635.250593
"2a531aa9576c5f91891cc8a9",593136404.486659
"85d58cf85a179e167428ffa5",751015508.505103
"42f05e5d4862d653efda75c0",604681453.781749
"256a46a6d45d168169f63aab",587962043.770425
"4b0fba692104472b36c38c3d",637804177.414745
"253c85b226a15d0ec2fbbff4",570787797.044149
"b0bb2299d5f456f800993a11",598770421.891955
"47fe78f6299f757b231be10e",620242061.914253
"4d09ece928ffac7e7d270bd8",507886498.738412
"fc762d2d172737cabbdfcc75",553505783.698566
"2809252a96f47776d12021af",507913168.589893
"29eb473852b36dcfbda0c702",583639254.487604
"231c050bebe12f568ef92afc",406569516.573032
"acaf9e18bbc7295633d92e01",623105025.41459
"860435300909449c0443c10e",726133042.542431
"f967ad5e086f485c27f09990",605073190.648157
"678927546243e932b48d6058",829506862.649173
"c537ea2620b8c3a3f013c0b9",647135003.334422
"10037227b2a24d9a72ced322",531213150.471488
"1b4b3662ca18e731acc18928",727002016.553275
"ccc4457f68fcc1a416e3acf3",579428559.524097
"94d91969cc4b9aa1e856d801",514339945.792397
"2cc821cd7b5fa82b27308f87",468951992.527774
"f05b3779581ac0015f29571f",561789828.751771
"dfe09a5f848e8e819c361ac9",443519189.26571
"ba87ed2a657b0b042a05460e",526648513.804146
"f967aa89a4440cc1c44bdc54",574593399.644291
"81fc8d666c8735e1095d0d4a",669687656.821691
"fd8b9540f1e9da778d566d25",521629929.757453
"70baafa9789d2fcf1bc212bb",558641370.052518
"4911f8879e5bc9c27ac13bb1",461019292.596279
"ce53f3477814fdea2889cd2c",539076072.197876
"62f022e19ce6608919eab5f9",523571838.570705
"55657bb933aa2ea3083e0b90",401590821.640985
"808dd470aed6064f02aa5103",513134822.578529
"39bc028f3b42d9ea48808ad0",514610827.981984
"c0c01ecbb9189d77098659b8",435155729.527247
"57c68d470f6248d00b6719e4",633764290.727978
"26c66cf2f43bea00e6387326",627765962.537537
"b5f0dfbd34392f6855bb4b52",641685473.720443
"25202264e18928158b89278b",625015376.05933
"e93abbb49b24717d3a0767e8",642828959.038428
"906e1f2e1bc5cd51a55b0266",684403635.250593
"eef1d35ffd08dd161a36a2d1",768926797.047342
"35e0cac576415a4e61acec80",652452939.096935
"53ebe061b85f046ed12ee9c5",896778449.189281
"059d77736dc72013de7767f1",478485543.485712
"17d7986a62e0b066e4e5530e",508789577.570143
"8236c798dbffb3db51d5d744",447349748.178097
"587e67078115103d184970be",517454284.79981
"7569fb4aaa9a52d6a525e3b0",517454284.79981
"db122cadb7a9c33f420fe246",517454284.79981
"e852246b7661d30dd2e1f0ab",517454284.79981
"f04eb16931448e87aec205fd",434775339.972351
"90e858d3740d4aec0fa21c12",450499672.544522
"65647ca6e47eb2b9ba20058d",572181237.693432
"d0792d22549d1b3f63baf3ad",509355643.136063
"76c4045b5dad9a8226e9244a",580050876.109625
"fac4f0bee67523194fd4312f",554407198.365355
"ba89ed56d156579ce288dbcc",565443763.70551
"adce397b6d1473b9b6d02865",609143969.180178
"f1a924badef699637ea8fcc2",674662224.518535
"3bdce823d3b96e8f0170d96d",591177448.05172
"439004dc23f97a878ebf371a",615104913.919062
"192e05cd731950f91fef1d83",831004419.961478
"5110c49047db23ac3aa4ace4",691937004.327039
"f4f7bd9d03eecf35e9f37619",570026159.36372
"141dfd80a005f7b32bf70375",592974440.882602
"08513fe1cddb2cad74874a59",512308179.277969
"6b23aa3ca5edd20134811cea",406569516.573032
"0fcab263453a9f196468e552",569430372.373797
"127e08fa99afcaa339eff684",547910944.897929
"d2c46ef63db73ba3cb7e32a1",616054377.056253
"7c50c93bc9e8846345892c12",605073190.648157
"63698398738ebc7ccebac817",620795874.717566
"417e974a3f0d97e502e49800",709064134.255879
"6483f2fcdfbd26c621a527fb",633528278.958391
"3b739666f401ca6b2135652c",648752271.037853
"1b750e6e2e92e8222482cb46",596751084.748908
"dd34882ac55c57480663f7ec",633764290.727978
"026c6384ceba017c5f2cd66e",555800571.88966
"3f4272a3a4b14ce152fc3abb",415515094.106754
"5cccf025fcc0a7d9ea01b170",426144864.490083
"c8d179013c5bb6379693ef03",504246442.025057
"8c258d10ce32150f5fe5b712",496042172.38974
"eeb6fa8f820ec63aa0aaa303",684403635.250593
"ec8b305ddc2bc211a8a05d0c",471954646.088464
"5a84e6d2ab8db0fc60775d03",578230235.180879
"015d17895f32e2a8b616ca1b",625598437.005431
"6fa35f1af6d51d341a3165ae",570039627.929626
"17821a9cb766b0f3ecf24e83",460189261.522282
"23141c17df584746755dc508",427059091.880481
"00076c8f390d5dcccc133309",587938933.187876
"25488b1c8fedde6250b413ba",441727855.392968
"5ba6b4953759b45cb83512c7",773676547.667433
"8ea02baab0c59eac6584f62d",787263575.865915
"b5c34f90096fc88b8ca758f2",652452939.096935
"35bc25d0f9de2ed4f714fc8c",569907013.68214
"8b0e1911b8ab8028409dc9fe",740485640.189053
"2ba1672e49c023258d262d1d",535642554.093267
"2d778563921376962d126cbb",482264863.578843
"bfe7c873b2fbad871327994a",585981230.641306
"72d0f19409c85dbe32cf6ec4",719162058.721823
"d406baf5cc9b4473ae9b8426",420267296.430379
"070912b7e5fb205918c1f4a3",441844819.232431
"659abd72d12756ba0670f466",492001232.767485
"7a464b948b65544159cd0db0",576329019.402935
"e89774d061d50c83b409a071",415658892.981527
"fd6b2efe5da2c35058333bbf",579069181.613648
"4577c1623c8407e95e893e63",546467063.17367
"21adc839dec9e8efb128abf1",498680477.971269
"aa843a050ebe8e4b3a04e9ef",632351979.659121
"0252fcaf7bcde09274d34be5",565122081.24412
"46d77c92811f0c87d2d4907d",620717256.714828
"a8c662f906075eedb098ae5d",613615114.076779
"b8b46931b93b7750e0d1ada3",589960586.049485
"efde559422ec1dcc55abc686",641357136.016938
"339bc881458ca34bdcb771da",713302836.970707
"d7ad6527cae719481f849927",725950146.036856
"df3abaff81c430b4ba85d4a3",725845791.459128
"bfd2f20a7bfb0d865d7f7193",740388496.900444
"fa3ee96e6b6ffdfd00aa335e",700208092.813013
"163228979751798ded8c3fcb",486777550.306164
"3578144f12e13e98e8cb2480",482877592.379982
"7136cad475a0480044707984",563830130.627875
"93f5694b4854068f42ffe55b",558701972.301391
"51608bf64739db05c47a3bc8",552795688.433055
"6a01b6d09d516d67f4a2fb43",386951196.760416
"5f26f33bd89fa7563ac6873f",444167272.080184
"aba54b001154ad881dfeea6c",412290998.518376
"b2eb63e5da917ce649a72142",442329176.992784
"1427aec89ee9564b95e93cd4",511478501.701651
"a0087db5e9e2cdd6073021a7",535490472.202345
"4396f94f7f3c403c43d3ede9",572789568.2231
"aa703cc78a1ce659901e711b",547450302.380931
"0dd1bb83f0f18af30da139f4",540727844.589588
"37efd3e2a5b6567957c62081",566741764.896955
"ea47ad6335e74dea06228b16",579914465.59818
"8a975117ab302b77ac057823",545703048.511252
"ca5949c4bcf0b63e5d1be784",492547122.228021
"e9f3f41366d5d784c2928937",571887104.657595
"7a9c505db21b777203d34bf6",457451060.672933
"238cf9f99c4b01777a97f82d",464023205.348653
"385fcde12021f4bbae6ac2fa",390455030.366426
"30b0c440c0bc8c6005855ff8",629201768.281372
"09feba43c0b8f3560fe09be8",681296525.906342
"2547bcc87b618d3d7e22dc21",590251276.097805
"1240a616080d6ba5459335a5",629805093.274955
"7cbc8fca4f84908ed4e7192a",614537097.770347
"151a16e94d538a7a6d658ee0",639460438.370053
"a8ecaa9120c6da21229cf145",632263095.462288
"3ca34fa833e6ba10cb4b1944",588197811.707844
"dca2e851b82c512f01611ade",648285737.568105
"3747996611a842c452865a9c",710440436.994293
"3528df61a44a9895248336c9",686183441.369231
"398a67970cee5dc873d71bbc",619070414.26973
"1ba2c2eedb352ef9bb59c638",657510466.671925
"f6f4a467f40bace72ecff598",738706072.866176
"b2af9047dbf58867ed0c42af",819634340.344142
"012b8d616667a6dcece0dfaf",679356363.305071
"0b117f10e699f10f97a7e7c6",733715630.306957
"8d5192b6208902ddf4804839",835838693.131172
"4cc8c95dee29e43463a8dfd9",549354999.733924
"76846ed8b7ab36821b848f2f",602488492.986332
"5428bf7f37a94ce9fb2dd435",537218360.939918
"b22c39c3df7d8e32cec2ba43",464188986.01037
"44f5380847c175a42becfcdb",842901793.200047
"fae53fba5d405b2e6a3abf01",361092505.071935
"3b52bd5eee5ef8e3871dcb3d",702958302.876847
"21eef7da02b0f2a2fd987135",572954614.400296
"1dd6b0ade195edae38a4a20a",546152426.769754
"f359afc7bb50cf6a61ac63d6",407918493.802041
"b0de107a8cfad95f09876eb2",654178088.781969
"2e8c76f4ed59cd3924f7136d",651957761.763135
"06a2efde5244f7d653ddfb8e",640305086.057951
"f72e2f6cfbd32d97bbff3ac5",673648818.491331
"9705748d2bb061678a80826c",730104460.216978
"9620068cef0622c404e15960",443088335.471125
"cf2e8824527989d3cd29c058",531606030.070068
"6e606a7c8bc632ba0ba37184",438352706.738723
"63fa384ea296390350f23d7f",515556554.587252
"4d3f5e7ecf4d361d7eb55f5e",592612938.989465
"e31a209077a3e47712588730",595522870.477506
"5f18524e839c2987594a11a9",567440269.460674
"def06f49a0b8230ab613db94",617829805.269033
"faa72370e4c7718964930805",617829805.269033
"983503bb75d84c410d1c5d3e",479182597.464309
"30f381306494ebaa760b990c",587868255.102835
"5e72dbafa642e4f416e6f01a",498119416.534392
"3d5ece38670c1c96df4cfff8",587868255.102835
"1bd6861d451d128c8bdb72e4",623105025.41459
"072a6f084d31a5a4be4060dc",680188198.982323
"4d8deb43d663fb079262708f",571447388.438799
"f00b8eac1812a500d7a732ff",623869891.482193
"77a62d5e2c89da24f66a2118",731443878.899016
"961886897eda4b0ce54d1d82",666581811.851115
"6f6c83ff891e43b7c84728e0",642563754.224658
"ca8c85e8100f64416146368e",652644605.748754
"24297f4a3e14c24c941e7720",692875648.711412
"98d7f0935f021acf313630a5",718538445.996125
"a362533eea6c235049bf3359",699696738.263236
"2ddda0ae748b38a6258f660c",759571932.830293
"b18107a422b9eb6da9fb692f",670638289.812979
"11cd643195dbe5dd4567b62a",721327810.097356
"c9ee7f0666429c0c15c37499",420314271.958165
"c386d1ac4fa8dcec4cbf9788",555653730.446744
