"property_id","Precio_Pred_en"
"c6d075772255b1efa52317ac",1225073289.89061
"535bdffc5b79d62aa6179c48",1213893216.92137
"e95653d504208e8da19fdd03",907374851.38744
"e4e529e778dbc89f854252f1",946707496.520571
"ec5866fcdb9afffad2d7f5c6",743189564.590211
"814694a725a50c306d774342",788921822.892781
"1cd6531d8539468cd5f4b315",519814603.658746
"0c3e734afaa6b7c370754082",1163641574.80818
"f80eace37237614562f942aa",1270625377.68089
"3aee70815bcf6effcf0e5fdf",962133068.182364
"ea21ddfa37d60737492509cf",963025170.017778
"67c78ce1b8a64f36ddf90cf6",1047919957.34487
"fd2efcb61008dc9d11756381",987087173.17485
"f51658b9fea670bd943d6db7",1664254831.86967
"b83b0a53ead29faf9dffc0fe",888047821.242684
"c1329245f57c5d9019105382",1938487989.75538
"98665b825fb3a06b914d39cf",1131413307.83112
"24e90a7d9a2bd0c30a4f661e",1502432872.92855
"6e64677f8d730e1f9ca240d2",1329010309.73006
"a742819d8e4cf8fdfda6e094",1222528371.61147
"ed75d1c40109eeb51fd636f1",1537526178.20951
"cfc2ab56604b4e3734d7cbbe",1788938467.84658
"ed5622c308bfd10602e939ca",1732251898.19406
"5f537d233678443192d22642",1228960704.30629
"aaa79ce67339dc53b4f41dd2",1250905000.60199
"5f467c6c80023b0174823d85",1563612252.80581
"46fcc0d53b263beae95b8eb9",1063414859.37996
"2bd47c19e5d29a3157fb8465",1379912155.79364
"9c9c2f05352c92c02d080e96",1139229785.50565
"cf8fb8db6f74c236cad0cfcd",1504574456.13413
"f42a53a05dc90e617e0e4c38",457311647.666168
"bd612d494e2f21051556ebe7",913418992.756953
"ed1c8ac25a3db5120c92525f",545013914.918479
"2c30c2736472590fe45277c3",637247354.897937
"bbe2c06e6f90c4234a7781ab",962133068.182364
"b527813993b7bf4a10c05683",763948067.092255
"2f610d2242d583654337d468",1085460559.10888
"dc25c9240c67effcf655b02d",954221294.09411
"c35f5ef73168d03cba1b1f4f",417329548.359487
"e88009be52bf5803ba3665d3",948228399.462317
"12a63d4fcb56c1d690e1bbb1",606173611.471836
"1d58ad85a82f7731e0f198dc",1149910402.71896
"a2fdc7da13d098cfeba13b76",819982302.672854
"1969ba34b72e61337246cb5b",444498520.70847
"8be43cd8653accbb8fe8a270",512828000.581966
"10092cf2f8afb3658ae475ac",1036878935.93549
"0fd313e5a0f02df07eb6b104",528967995.389294
"9b5f013e795f5fa610d03238",1065641281.61421
"b1ec4b8badc955f9f4fe2131",1047513943.76497
"e491adef93281c097ab08dea",573003958.48867
"9a65fe451b30c59beb3d62ef",454739861.583065
"0d3245463127143a8a52014b",831809696.979397
"a0e3198470f97f6a169044b3",641954201.207051
"33e4901b6e72593513a02207",730761663.356909
"f45234a3f0aceb12341be024",1058199932.40659
"a71d53ec4fd0d64f8c06da2c",1788938467.84658
"f1b30c4ea99f19a81d12f73b",1065435080.0574
"a52e2c893f85b49e2499cbab",942865986.251549
"b2fd7ee866066f3ae0dfb3c0",989739189.44562
"5acc9d767e3117bed0fd8464",1222948358.59536
"0449a82dd1667c8c564904f8",1832079138.28143
"a0a8d63b5f43b87c0c7e1fb1",1217047251.93762
"03de77e22e987fc3fed4eb78",1463055520.33035
"3fed1dd17fcfbd2b86e73143",648410262.96775
"04fe204d03bd1c9876242ccd",840074019.861984
"32bdf33933c29b1cbf89539c",1123611517.2507
"3f6c05c97778fbdc86304bf4",642093619.751884
"478e13e8c1cb5bc80f1080e0",1387766382.47335
"3128a4896665d38feb72b456",1222948358.59536
"fba6203abad5f4b3b721f29e",545465949.882122
"b25f461b3d48d833a73316a9",1250905000.60199
"1282e129e1a355b161621dd8",1139490815.69315
"293320b55fad21ea3f4a5899",450648471.28105
"de2f5db1cd1024a9734871c3",455768420.716753
"200897b1f8bcd7c116a85306",463132964.285398
"7023f5a68e1ce9cfd23fd021",379221815.700762
"13faa4142e9d60412abb4184",553525169.384774
"d74d0241fe5222f5c5b67222",566702239.496317
"0e51111c47813a0b0dd51b64",991396270.746436
"25e3793214088669aaaa4ca5",1921136368.03294
"43d7b77a99e86e8bd21a19ff",1254686474.00224
"38b87cf007043b76670207d8",1065348677.02092
"8fedbf13ebb7cd3475fa3074",1366806569.96895
"4be510fa977b93e34a789f26",817332375.634155
"8f165174bc07c28f9fddeee3",508712860.854248
"7ff6f389e364e67c4238df8a",708887388.725193
"2c91099736f3158f7f09778f",551818546.933573
"7bb1bc81e6eb3b4390440165",1138822289.41829
"74e43ea3081841278c76cda6",708887388.725193
"9b948f070b94c18e00a857a7",576649096.385467
"99340b6cf8f818392d501e9e",1070697101.91665
"b27088c3ccd93e7d8d5571c2",1482962948.82104
"4b45cba0d601f29c2b7db97a",1153094377.577
"362212de783981c9ddb767bb",573767430.579671
"5aa78a2bc8ec5e2be315fbcc",1109459011.19309
"92fecc04105a999a622ba3cd",840714964.467763
"5098115b26f2473c812b70ed",1078836160.62891
"e9860f6b4c3e6699e62f6c31",721445955.070453
"71273ae563da6bbc66aa87af",472717952.66787
"6c6e7af42a6ddf62b04c35fe",797705026.542707
"484922bbe02cb218ced0e779",426578289.67959
"76745c2648b66151008f6399",816187421.273548
"2100201e0851e80488371b67",1875131626.81721
"5885faa4aac834118c5e4351",876402195.988299
"f340405bd7f2c4bf524c50d9",815412282.042104
"1951c1c8855fed5db8031e5c",845409770.414324
"7dd96ddad0fa88f5c5978e39",539395670.223072
"db7535339826028d0fb3355a",495820401.264023
"4317746d5b88142780e6897c",902024057.403588
"5796e37eb1a995db5cc06eea",541689234.171801
"817915cc3582112fb5541a49",1043930199.01419
"ba524c4e2f13109ce814ea38",874885971.339266
"c2439ab65fe194d1d60eaa07",1061670571.92033
"92e4dcc5911b42e7f70311d7",780515292.723096
"6bf86a580c8b510b7447071a",497960708.146164
"975482a692bb98df98b2f243",471613773.104217
"336888717766096b24215b26",543197168.66992
"ad79f4fa23a28cc84487517a",860948090.95801
"d925c1d4dcb68990c7204b33",916165719.378706
"f4658aee77fa0e35a71da7f1",949533072.762305
"210d58091ea74bb902915250",919947195.828747
"186d4731b3af01bbe4d08b23",690470142.28485
"b760fde2d4df27a168ce0e80",1045340283.99518
"2e653d2567a47067df169d97",650886813.835714
"8b63358f3cdf8df0eb1f43e2",548272305.563974
"c09d691e4c7d7b8c8f6a8370",604714273.46589
"4502e2809bb5bd47b2781212",636279610.762454
"d03101c7f823dd7d17e49a83",1141572554.26575
"f5dbd7dcf63b08f711561e58",582730521.163874
"5a6397b85f45fba27dd9311f",1410652972.12053
"4d1b0315b5aaf21bac150d96",982066219.780855
"32c7a2d032ee21f8bbc6eccf",940391635.928249
"beae197df95b84881128790d",938248321.361464
"0cf7a6d43221664a060ef681",1249788660.86513
"c431fd6dbad57351a497fae8",831344030.411365
"b1f8fdc8e3e25517ab80c065",986181586.033787
"7b346d5a5f5ec7165d1f8644",986181586.033787
"8398ba3b03595704b5897704",831527061.568244
"3f895518a7fccca44e534578",573003958.48867
"232e859fc353dbff75c97cf8",1058199932.40659
"b234ef225690d57e7c2af4c0",641954201.207051
"393e2e7ea1f20eb6b4148d60",1015203321.32914
"668db5244c4d5b5c76b0b395",1222948358.59536
"646de9441934226c2ffeff77",1222948358.59536
"de53880a3299626eb6c2cdf9",1065435080.0574
"07f10df13b244dc33b464582",1502432872.92855
"e4aa393309860fd5e30f49d9",1085460559.10888
"8c714badfcdef8ccc73df9cb",2086568353.39328
"0f8ded86be8d3543a5069b6f",420671375.729834
"3e9d73530ff24d3f4a543091",497025356.680179
"076ceb408227ab2563a663d0",454354713.353315
"e0ae474a5307ef4057da4994",439915924.391003
"d41fc79d800458b1691bbb87",488665987.804338
"dc8262e1493ed593103acfa6",967059713.837965
"bd6c24498bf413b6c5adf81a",491232850.855002
"885c77c839d705ca7d04d383",1056876261.97792
"b8896656cf6f5dd7c33ae46c",923710383.167122
"34a9e3ca94ac06347d879942",912441264.23352
"ca3b5cd3505049f1471c47e8",1043580637.89406
"8c05c66be6008af7f6dcc10b",942690361.2186
"565fb93190cd34ac8b01f01b",942690361.2186
"6c8119e00b901efd2dd40f0b",683957740.396921
"34c92caf68dd0cec9fc383ef",825955018.696524
"68939c438c34e79a317a4f3b",741213918.856618
"dfaba547699e319462abfd6d",1158662202.24335
"dd1d2e305d37d9dde55393b0",725977525.142034
"c32df77def9978a84f8ba7f1",942865986.251549
"62103a85a8ddcfbf5e40e284",831809696.979397
"93bcdd2a8ee1d5b61d00d58a",1222948358.59536
"9700892d7133ff2c0d1763e7",918645721.646089
"fca6d7455056792cd61e2ddf",639240174.893102
"4e84c5953b493be7ca96103a",992909159.909856
"42fc4101da60fdb41f41f0a4",716074711.968516
"12d40725335f83e2fb9b937a",898940229.267951
"2b9681901b216f2174af0089",1240808066.64426
"9ab74e81283becc00a779172",660355093.501943
"8f378dc1215f9213f187c02c",951130369.530716
"4a3a6698b5490216e8f8e6f5",1784870840.70166
"0dd795526c080e8efdf8eb0e",524233004.120067
"3e7217f628a1d0fc9bc47071",519814603.658746
"157195fb2358bf2d5051c439",1700235187.30451
"37063e689732880621e4e733",1016106189.32092
"3bc68bc2d6a2b81f9e3b9a50",513164753.163981
"ce21f368495d385fbd98de73",1229225100.14743
"1a6af7fd6a5b0602052c4c27",1083610007.85132
"e38259adbfd953bf085a69b6",656157830.127632
"0cb6801c9b57e874102ca349",1591066640.02852
"79f1a5bc0be914956d632658",977413840.358685
"f571f85be35a72b2ac358d27",620437095.111565
"163bec92a997aa8263f5a909",735891821.251114
"9ce3000cd80aeec2c5188e8e",738344114.008268
"6a6178c4cae2e92a08b0dd0d",948228399.462317
"8eccd2a6352c33d8c7abcea7",1330276996.5661
"53d3e32b1dc782308e352a33",1047545339.56389
"be26f0523e5cb13846539384",630603110.786373
"ad7739088e8febc68abb42e5",713601199.486189
"add4f9dd26fa34829aa25eaf",1722645778.77004
"17005d6ec889a947397ab980",437786782.014474
"3fb3a581a9a74146dcf9b71f",585165635.130509
"51c4a8b438bb0d97f712af31",1000140843.05589
"0aa1332c56bf357f492da2c0",509592847.483232
"6cc06c89c226a062fc46795a",607894270.946885
"682b38de3539b2a584446922",549308686.946174
"1cfe9cba4c2015e7b58f05a0",1160567249.31536
"17d34f9cb105ca5010191142",867721850.435637
"1fc0faf46f3b533f2cae2c06",1022190818.37975
"12f9e1f78c630defe302f781",1289329082.55274
"87bd6ee6f17d2bd5b61b0ddf",1892542386.90402
"fd4ce3ddaf79d1b97043ce0b",1085460559.10888
"97aacb0847561f45a5540f21",1015203321.32914
"a6dac56445613d70e49647e5",1887644138.22923
"8b1acd29eb268fd684036180",661855393.331961
"656c13ca7a1974df58e1b826",1504574456.13413
"56f72c2d672b7bc3c264f7fd",1144029490.39108
"3771c66b9ecd6db0b201d4c4",499063166.725826
"45e2395bee937c187e3486e2",669609829.016994
"7c6880b05c212c66b8961b71",747296829.666225
"e0ae8d2a51c771aef5f245e9",580481530.57639
"3573093e56e95a982a41879c",623675258.887083
"0920b2df9df4f0e509a7efb5",495030841.106278
"43600371d44fbbc81f6b6fa3",495676635.886182
"2684f67bcc89c8a5b95e5592",743152793.694314
"ca463fbe3e5cacc152aa70a6",499063166.725826
"0935e87627068206f6d9c0c4",1053437381.78117
"10afe23f1f58f96422c97934",487153877.716607
"f3c8cf1fbbd6cced1fba0930",834910576.261937
"abfda926d174a8da1d946e27",868594593.293113
"fc9fb2f209a4b5e66f89712b",1015203321.32914
"15d10635d71919d0c9663fde",836871701.152257
"79733fdf8881b0d25412abcd",687039497.553501
"7254c91fc9b51e76c6fd2a99",626209292.520617
"b732021729ecf88d6297b48c",1294044954.70141
"edf4e11d1f1aa6f8080c3156",817323134.422468
"0706ce398b2bd64913e68d39",1088647127.55046
"6c598362e322971968739673",593590971.744562
"130a119701171ed3c439c527",804697254.912308
"849c918d78991c57f32f2031",699873954.14069
"036fc9e01b2b1e3ef4574372",642653993.585234
"e4ee1a81aa121aa5f55e20f3",1079315256.60296
"de926223fe4296d96466c685",966914965.699483
"340ae520163a220061bd7f28",380731236.966037
"11e36a3effeb0119b8bded5b",1123611517.2507
"2492a7a74edb57f784f6361c",471682648.457619
"1900e7808046a5fe89d8e440",928331244.936586
"fba35c04cfb7b6db50cbb57b",764480272.265032
"daff79365fd94d1d3a2bbbd3",768030205.028286
"51230c899cea0054bb74cc44",387528032.906205
"5e04875f99a5e4476c0b4186",1079691141.47401
"542db19bc6b9a1366715dd7e",1028401778.34351
"a117f625c794b7d52ec67cd4",515647022.638716
"4c59acda820b7b75823fa277",869426991.1155
"f040a167241599987e7b0967",502563324.626433
"4a016eba4744dd01954f137f",413179210.055808
"0d995f0ad226dd21bc96ff6b",969643158.494508
"3d44c742b1aa4c022a968ea2",499125395.223136
"e47aa2541fb576b9915fd625",913049882.733877
"61fe9ea90c8a777971db8384",1419009293.55515
"4a611bd82c9216a3771ca7b6",805230560.024246
"0cc5caa9b48a835c92da7653",1369029951.54214
"9a7f24ba55c92696d377bcb8",694499187.417008
"32366fe92222b329e3d03b29",1167871238.07514
"aa26461420614755c2a52db2",890779773.147854
"53a447ad5e011909080c0ecb",1085460559.10888
"9d790c8c474c9de2afeb00a2",711127469.201678
"dbf200ef5f1e15211e2fc6d3",1057545183.20533
"b96c9e2591a4cdf9c4e0c09d",1004729619.35036
"78eb6f51d94a61a967da24f4",629472642.477114
"fb338e93dda9159476b8382c",500644642.551534
"72536bfda19f78d370d95f26",825269259.485226
"7c581e2b9daf20131803eed3",865480966.404184
"50cb0ad562ab5ef4e06f84ed",757102940.000945
"a24901956dac4ee0e4b0c91f",769563144.244475
"c1b386f478152f9be1f546ea",707060948.405992
"1f34129d15f992a3b62d4b21",474330339.284004
"299117d35bcdd48afa4c2eb0",699028352.590727
"4ff6c53c0bcfd1d24bac7ad5",890779773.147854
"2e52008bd11000eb776bd80a",2123028625.32444
"56b78bb57b2d1f064c47891f",756605421.660658
"ef64a8989a6444cc529dd1cb",967621886.328166
"078f7c6532204fe046b13d14",1020647959.22466
"28c0649dd8b294574a876e95",769533472.981279
"6b9b9d28723c7ad176a9306e",1629099208.4141
"a640228932682c0c04538ac3",1446170616.02883
"b19efe9cbc26d61daff5ae90",727787715.493559
"dc69d70e4d2713fcdfd93dd9",1020647959.22466
"358e85ba765ddde3ac31be33",528967995.389294
"5e6b2661bb7ba0ce4776d483",439915924.391003
"0b6dcb5c1952dcea931e2c20",1483384078.09485
"cde84d2435eb1d0d4ffe2a43",1015203321.32914
"bac550d41b2cbdc6a110ec7c",1046871348.95984
"78fbb49efe7dc0d8e144ad83",912441264.23352
"606affed5c707249158c4b49",1047919957.34487
"d44778d36fc789f8b8c745b4",534511025.875998
"27ee3504d1df34ee8ae5dbb2",1269730972.45849
"60bae7a45a084f117eda823d",1240000706.19834
"98aee6a36f208227a992f9b6",943011878.185125
"388a6dbda422f886e503e685",1085460559.10888
"2869a2d2689af65497775b1a",762135362.24447
"19993833220392781bc15279",1274447651.23083
"f0efda3f7fb18af1b44d6aa5",831809696.979397
"cb915d1ef92dff803c5cceae",1379912155.79364
"4bf02d040efe5358d4a5940a",1336039597.58453
"1382140d8fb634851d4d210e",918645721.646089
"b8ea07763f2e1a3d635eb23c",662964655.166578
"8ec00d454698c119085cbee7",876149868.745359
"30d5185ca2ac2fcda2bcb79c",794276589.325272
"d0ea7bcd8cef8588ca50c778",761831768.403288
"fe6c19c6f54606a611d412c8",555169763.255513
"f22ae3d17c92427f5227cbf7",341142663.449124
"92b3b7d8dac6b2f6d5fcfd9a",762909343.337847
"8c44d216517f5c59e2611aac",485983644.894504
"b85fa4bc59149a7a25447537",365661502.917547
"99f10097f39b32a478877340",1076775183.70312
"44f8d5ab70828e06198579f3",942690361.2186
"1f674965c913f9fe282d07cd",459139303.884713
"60e768892afb284b0e5042bb",777027572.91204
"8a6d013451e46411d35c2b6a",558436967.965198
"6f953b9964d60f6a74c81226",625878233.844928
"05076b448cfbf9dede72904a",749794763.027656
"47051c25acf866250b5d3ec4",564210292.926545
"0952c73b02dd5432aebdf2c1",1291511721.82148
"cc3ef2f4fd5568aea96c257e",1491079098.78673
"834fe4a1e9e4efeefb5aba08",549833686.906575
"104cd052884247b14d697673",1221576116.91476
"8bf61f106e60d6be03799de7",747488227.577675
"c13e387f56342f88c993f0a2",1443062587.46039
"ae664789baac0c47d13c3c19",1159039517.70572
"8997555e7bea06f7b90ce821",1158600688.63765
"e91a3f962129068a3a76d209",836692555.882203
"4bd0a354d75759510ab6bb46",1211249591.12252
"f6c1705a83c039f7a7d46255",1120419780.32246
"0c4afcff5f5a90cb79807682",1118231909.93536
"d3222a7545e302bf10894658",430485403.847555
"03463535ae93b8b123eaba8b",596033649.474117
"360e5cc9ee1282e5a6ea17dc",980522955.821534
"07f24808e42c9e11a7c20232",912718118.294587
"b80d0456fba49a40fd774e5d",1081091285.02046
"f865411c20924c43a080794a",875376723.410418
"c578eb2dffe903475aecbffa",507850461.888795
"d639498fabe1db1236656593",609525727.680152
"e6e3bcae6ba114caf108049f",810316964.41785
"7dd9760286606c45e6a15926",1113701573.68358
"2c5f07a9402cc93f4c683759",549669974.436847
"e3295e732bcf306a2d338387",537330379.112276
"240ccc45a242f80f817b04d9",686375774.051999
"a7ff59863f8719590146e71c",789109234.240808
"e6477c2014ad081d22f12b9d",498649821.298776
"807687fdb46614d9aa139b20",562343560.885983
"317d8f9d18599b346639a4d1",491986638.265973
"b85acd44e18ab485d3ac543e",481132324.549316
"e61476e47d7e7be706d23fee",1172956538.58554
"270a97e07eec2be02cd89a86",1220343559.68288
"4c9dc4494a3428435457f575",404246145.122467
"26e58d0b13e7f7f5a54585d2",753139416.948824
"166e1e60acca831bfad07736",1030136974.61362
"aa25d9f8737f142b8cfa970b",1204260013.64547
"44cdcca08e1e66a1496fac6a",1029043250.76367
"d75b7730e8c291ed41d7caf1",617279005.415729
"6d1534800bf0ce97197efb6f",568301874.995723
"8b13054b3318289aac1f13db",367820463.797859
"c6cb6ccd3f5876c9b9e29685",732650950.596864
"0356797c1683d002bcd94899",1591852530.10234
"558cb38bcb8de04588bdfa30",1025311341.49514
"0685f2225b939147c8482e6f",474716189.354073
"cf1ba56710023ede80a8381e",909318665.215276
"b96b8e1d636f0c10c63e5c6e",1053928387.76254
"534be635a841fe21c7a702f2",929662448.49583
"dd5b4eb5d20b8b9c813ba52b",1097158047.84892
"46941e09b153ec19f86c0c2a",1034582910.21805
"9f06ad3793ede2ba7f39de43",578542605.169686
"b3df8c66475021fc04f107a6",455790879.537663
"468df200fa490e667bfaa31d",972779908.021387
"8130ab67c5e0d96a9a67fb12",1143623362.91567
"f7ea437311c0d217b0d572b2",547816071.840194
"ca0b59b35225b44447967ef8",320521645.759987
"90961073d9887bc1023315a0",559969939.283742
"a1421c30fb33a249bcd54394",533613323.477811
"c87d9677bed80b0fe06308b7",483920007.406346
"d331a4d58875a393080fdc48",513798935.253117
"2f3281ef06475d2114fbf9a7",760853616.967392
"487ede1f7f155194b69c531a",577343786.146935
"04308f869d7c992ed3ea646a",788217700.868897
"912471caea3c71e3f9f70877",1047513943.76497
"1baabd705f72393167dba5c8",966708305.390535
"aa4c66791884ea2a8357924a",573003958.48867
"1ce08c19161bd0545eef8a16",1393029929.55555
"01eb0a2c1033c30830161321",1001824640.89429
"b2759de47d28e8cc05c94e36",994946512.464522
"bcdea05b890394a10d24601c",540887519.452604
"db9f66f68aa772fe29e37edc",789077501.153131
"bd094081331ab259b1076261",585944726.772919
"81e7c8c1894e0c3a9315ff27",546242569.442033
"7cc9cdd32c209a62908a18ad",1177751461.87895
"1e18024ab7d931bc7ab5873f",1000638776.17122
"baa146a6537e8630180fdd35",1207743327.95821
"8b788f742021f2438ffbf528",808212553.624039
"66d41314804d77ea0f440695",568624940.193516
"72dec1e6e65f6117e10a2473",529322452.390417
"4066da904062a0041a809b02",1226442090.92486
"b7570bfc5ddc7caaf610908d",1177751461.87895
"f6c6eb3fac9658c4951c4222",1177751461.87895
"5fe25ab9cf4ea071cd6287dd",934030953.09181
"0ef36d33e6c378c946b8a65e",1177751461.87895
"991a94dd1e99de493672da14",1177751461.87895
"798d87a368f073efafead25b",1177751461.87895
"9e8cbeb53820394a460f0879",1177751461.87895
"7b5582907bf47bb9e873a513",1242521241.37498
"0f21ea53a480e4363b8d7aa9",612546117.526278
"ee667413d1cc49427ad448f9",762766718.052212
"12bb70a95996dc6e286086ed",762766718.052212
"9e9e3655ffa5921889cd8ae1",931458785.6659
"f2bfe55b6188070fc5c3f59e",1063504630.7349
"1f00fb18ad48b32c666fd319",1017530403.98241
"86f15ce6ea8e97837e6b9383",776507062.29812
"7002d00c9acf8b8a4a5865b6",1238706342.18924
"3e85deb0237521f1a7a8fa84",1502432872.92855
"1bf77cd1c4037f4d2ed28036",809077639.154896
"ce8e1e2e4a79fa55a8547457",1065435080.0574
"73a8efbc036911954c07b91c",1788938467.84658
"9a2051367d6dcbd90a4d60e0",2423833143.62747
"3804d5b313b742228ef0f1d8",888047821.242684
"fd7b741b96080ca5b964cac4",1863501078.06842
"c4cf9ab3776289a412684892",1102548659.13247
"1c51566c7dedd4a46503131d",1838330890.85737
"62259b400be228a30a655a59",987087173.17485
"e5092b4a94f1c231a0c47680",1379912155.79364
"6f435cb10e5728ef45be9f29",2963123370.10124
"04a071d777e60627223e28d4",396691481.267997
"1117078fa37ed101e9120923",909549051.277694
"d56fda10944b088d9cbe1162",586153486.78372
"e01c49250329331a442615d6",493481308.504423
"30ab0bbf876dfa515b266c9f",440719602.306154
"6aaefcb58913bb3f49954b2d",640112682.890968
"629a6122db92e378f0eab96e",1295899656.18664
"a8549fa4bb56a2bcc0e15b11",365568710.425511
"34291b30d129222905ffdaba",1092008709.07882
"cd5658fc146ae4b5d78fb565",820338849.69908
"ce14bec246191176c16c4e27",636340994.239984
"46529f0455fd35b2f4a489d0",1008417558.65156
"52b3823c59546a6ff3de4d09",336426074.689449
"959b7ea50d93bf1c36e35005",1650890986.81702
"5c6edbdf110bca5a66a51585",365568710.425511
"d4f6cc3cc6e923cd37d0fbb7",463733853.584872
"2865962bdff8929888a51341",587233839.910625
"105bcd15e02d39f70ec2ecb7",462163779.985034
"b2357bf117ecb5b9082871ca",336426074.689449
"273cb73a7bdec0d291e845f1",586153486.78372
"1f4cd62152d4940990ac6a9d",353138368.196566
"a13ff325f90eb49363f59052",1294882173.34716
"40871d7ade3e592560d0b3e3",817332375.634155
"ad2081cd75928b8f5e506944",1601880120.41458
"1508ebe40f90f90a68f6dd69",586153486.78372
"d3cda82d1fa53a7ca1b46a33",1385705251.60311
"dc20d46be2470d85ad9e7e45",587007360.443798
"0a7fb26822c2ca556f62a257",820338849.69908
"40a1cefb3cbb7e2972e30d97",628813517.136828
"4c3a2b3e3d5999f747ae0d53",1300789360.38458
"a8870552db951bc4e76e7f9a",654272813.62835
"cc48e66185c23195cf958612",1229544690.3699
"09d4b5b5c2f97ff88215708d",1195022117.93453
"a59320023948e2d915c07306",914643732.669459
"a74214a0d4d40b898ee2be88",689355385.941146
"dd9f28d722d43112651786e6",611229819.961367
"275360e29bf3309e09ec41d9",398494267.726535
"1e21ee2ab4ef88194cc85166",612049704.733038
"268c1e17bc17dd646d1885cb",948201005.6488
"33e22ea4154e8f71062dba8b",856406740.037899
"5b5db88fa09ecd8f4b9cef6a",676341610.352789
"c41dfc0b917edb6e6ef7b1c8",541963615.156337
"3ba6b07e752fa580f630eb8f",746731698.576608
"fa6db64bd7cd8b0f1c0e2453",729328609.128914
"2422ffac7337b402339dc550",798415988.698454
"dd6d47e2626e2bf24f842f21",1320471577.33563
"bb433dc1bd769d684d8b3352",852736063.258352
"812ad0d57e4291da184bfae5",546242569.442033
"51a0a1a680770b625579e25b",1085460559.10888
"a91fd5b9b1a791a6af59b70d",1555739967.27551
"094da6ca19427f1a943105f6",1099895358.24619
"7af0a604d1901925aa179436",1425109652.62208
"890df90091e14d1c3a1b30e8",666846648.635022
"aac17b54a68bd216e2bd1d45",297727756.39079
"fce26c7fbf0bc93937ea5198",1481689864.63797
"b4245f075bc41aa29b55d324",1328729355.09659
"bb70d80b0c6ad3022160c8af",401190297.027197
"ac85c8f7605ceff58dcb55cb",429203954.359948
"520415ebcdd1a4059d18e2fc",1077426837.73661
"81547b223494084af3e15bf3",1044143886.7476
"a0f1496a0b4a7cd8b850f010",1493294914.31193
"436fd4dce2ff0f71232f4b6c",346859064.999483
"3923f0e655615aa6b52721b8",1298797435.88048
"afe03b938be9cf14e98d4a0b",714880929.98008
"0f1c472b94feffc41f1caa44",807009162.901086
"5b76ae185e6b41243777cb4a",378134320.773603
"d70b133f81d6f1c9d93e2ed5",565687554.314852
"865459f5342a0102d255fa07",379263298.918616
"fea5eb95dfad452d6786b042",835596296.942876
"415622d0f7adb1a9f7009a63",418016587.158468
"543edc342ad39b149501aaeb",438201603.51074
"89e1d01cb5bfdf567faca443",921897962.993974
"e86b99e5dac8ed0d8296e950",480707561.478502
"2c85b19f02bb3768c10d14fc",918982098.646761
"c17a3139c360750a6de5950a",489526310.546858
"cf76e6077d47a14abaf0cfb3",510538479.59857
"82ad4b3d5a215f17e745d77e",707862561.015925
"dbb4260c89524c78de7433be",1115923525.08173
"5b312ebdf71ab7971f9fd2d6",1181860282.61254
"b3413352f0280412f53562e0",466334728.141916
"28fc5f188c5e11717cdb4a98",476460598.756157
"c4d7a906b747428aabd368cf",907826765.818564
"a4dec2ce375ab5e4bffa5966",959011932.851398
"546d570784c7ab8746bba80e",969643158.494508
"cca9a08bc4a91f317b851f11",1020083448.22612
"bf43226ba66a3e2033d32fe0",656361120.644272
"c2717194de73e1a1d8dce40f",453139774.225073
"acfc06021a7a81313d85f62b",541150114.385435
"2d531a26f8b1a8afa511e3dd",983310154.671751
"4a8acae29064919c68fc8600",804697254.912308
"691b030abfe1190802349715",432228513.687272
"a302ef23e1d0d6a273274cd0",436423033.056279
"a742f415d6c57e8493762c57",996369269.362022
"4672d1c9c3b04fcc87a0ae9b",721403901.14477
"371a0ee537001f7a9d58465a",1151483051.83804
"ca5eecb01282d4a84017bd50",1160151112.06688
"40eefaf8c26b8b4736308bf7",1074924703.92738
"a7ff08f7e09b19c1546453fa",1029080322.73005
"07a6da2c9c4833ee4cbe8625",1016204302.20285
"b2d32589626abfc81e44cf70",1047157703.31083
"aeb68eb7eecc4aecd5529717",1060268319.89256
"3c0b438c7a4fcbfaff9f678e",982046203.003334
"c37b357d57918c3a651a5760",1066654779.61694
"b65c0544e9deed76615a3138",568731746.299186
"3a8b7b9048c82797fb01a8a1",934704841.755473
"21b4c1ad11bb1feac4d02308",818270413.537369
"b972611aaf1b68340de16545",1138183841.18488
"93ba409ab36d3e10eaae18c1",1082425355.27164
"5717732a654405ba208c0f5f",1557014626.05185
"aebb556fa6c9275a9b5c543c",1168554530.72575
"fc72e535900c592d6053b806",987538798.027267
"04d77c8ade9a55fddd28b00c",769016942.52238
"028adaf559a05c8882893767",1079402399.37064
"95781f187bd3fffa3d1b19f5",546258649.129956
"cc2c78d41e3fe29de0b4ec4c",550299936.575144
"f78886545677e19e472fd0c4",535333799.674246
"3dcdbb92628e6a200adf48e8",1333473106.49402
"4993d1487d78cd9ae2c23619",1083466691.17519
"a8a2c61f2b994411af5d9bde",1126775615.6631
"57fd11f829e31e198326ac98",873218063.2055
"59b9a5730cc8a41bb7a1d16a",911985206.804381
"85b8a65f1b00f78e67622bfb",1388326253.43459
"971c610e55f133a1d1e6c2b2",1682216295.52762
"0f9867abe3ea0b9c5363982c",1453877806.14635
"086521dbe18727963538aa7b",2312705297.10698
"bda3c74ea6f73407a3c0a17e",961020318.153697
"257c765ac81bcf773473039b",788678481.086394
"80d2415c0460088d69574285",1147165884.75553
"1554f8aa4c8fbe17e9e82d0e",974228653.030999
