property_id,Pred_arb7
d709a76487a49bf257489c0b,378880460.9576793
46c42803286c800351fe633b,487037197.58941567
2ae3ae7f794d558ec119287d,552966531.9969313
76991a35e9c1b69e1616659d,584581386.205077
3de5d35f742cb4eb68d5f314,605015578.0393317
a53c748935206f61751dec1f,537015515.3644297
ddaf8a1e5e6922cc3dee5caa,414407580.8784472
841fed959f036a03697868e8,483803767.3246828
ebe1b5c9471f3441a388f7ac,658488720.1395557
f0f9bedbcb57383511805d17,697658016.8476973
f9402b785deedebd3ddbce6e,610204435.3434612
d1f92e6b18faf07ab70ca1ae,734517551.7552066
6e794276348acc39751eaf47,736832320.0666784
4b04e0296820d04421db5219,669474715.4375478
ea0ca17e989ec57a480aa464,718342225.3928028
cc6fcb8ea6556f676c13a76e,626404689.6137483
2778de5e56ad7ece898249e9,625680211.1177762
9f0bdae4f8609ec93588de3c,631139825.0510707
90dcc3f9428a4e7cc396a15b,536604941.1163818
2d7bf0032580e6b6dd1ce36b,700264377.0952343
c45d86d17d1d0519b455b7d4,610215772.237022
4c7e7cfb286d82aa96356fb5,763191320.4147167
edc204c3e18368e0a9eab593,854388382.7846209
e789e801fb5d4501b5d64e2d,781586922.4528499
3997c10ceccd2f8c8e43cda0,818417214.3564105
580d8eee8dc4b7d43cb193c7,830405821.2986374
c823e3fcfbf0c43bf2d82586,756045515.6457583
8fc78c514a2f1cdbc5ae6e1b,715080860.2014052
73c618d704a2e1ac2bc41954,632241992.4576939
4ba85374c1d1f1d3f4632ca1,374454770.3941983
9a471715e4c4865b822a6b77,548516170.0801015
4e9f1e21c855f1166428fbdd,576885019.1682931
f11137d27a5d7fa57f94e97f,548861761.6290597
5fe5f3c5919c0ebd57ec8e36,569901733.2500414
e40742774df7d2b614f32de6,542976809.9876088
24b28522c72f7fc359f2a718,618553994.106269
26ff1e1f4a6f6bda702fdabe,638690060.9302226
9e617d1fd8a4f33d7b66098a,724563573.7997608
3b4e889562e4078f8f369172,512406658.7986334
3a50d40f15b1cf5bfb338092,471225519.8054968
cb2188cb8e534973ea3411a5,450947516.01854414
fa57f96bc6affd285d10c4f9,378880460.9576793
c0ea6c76eb977d83c163fd7a,393351822.074342
367cd12d7f4aa93124047eb9,501564645.7200634
54952b5f463c64c605576601,530753634.9431505
57eaaaf24cf82d885f0f1dff,530185224.84159434
f2ba4a7a0765c3ce737b5c81,560407991.3347863
5282c3c48495dc31359e70c6,414407580.8784472
552b01d72edb192663998c4b,658147513.1874269
5f3a1ab21669ad9234d4dc63,621727255.8936746
68f431548c330f84c46174f6,656140885.2817934
048051ce9bf8f6a48e9451fd,677222900.195713
fa4028ad48fb2082d167989d,698156408.2244188
5b1902dd7768f5144ae7704c,622433804.7945316
be0a8f4be774eeaa42fe460d,587733295.4753189
16263617308958055850aef9,718342225.3928028
729f5fab1578f8cae4fca8f9,631139825.0510707
bddb9388922dd56737d8847b,796055024.4342088
9847a4ab995b7b1c30196704,769725654.3543453
d19937a773269962c7f9e8a3,709165665.908007
b3c8714dcaf5322475ce2c60,778586016.2163502
875126e5776dabde40e29b09,871057540.952802
3a36f59d7c0e6c4eb85ca0cd,756045515.6457583
630f00e15cbd7826475d1509,781586922.4528499
434782c3d1dc2b9ce7bcbbd9,830405821.2986374
a470bd174fc7587dc1449c89,818417214.3564105
99c6f87ac92cc323c8caa005,763191320.4147167
ac9ae945fe25a46184057606,765878833.5825118
15d910dd93e0aec22ccc2083,715080860.2014052
6e1a9c8457d3ac6a57598052,594870584.1870728
14e179618d1a44c5c55e23e6,551553739.5541291
2b8b979cf1952fcedc63ca9e,398883508.29200256
7cfc3061c0b2f3bd48375ab9,546497633.1930743
7200e3ba2013876cdbbde972,434474430.7475264
9ddc1924043ee8361201b39d,587690089.3576634
f22d6cc8c9611a7c23fa8969,584685367.1339228
b7c0a0a4f5c5b986a70ff249,465294681.86790675
adf176b63ea23e08d252b5ea,491579648.4309181
77069fb9fac6b61aa6a89ae3,605391108.50169
7f0f27f6d30c743acb3e867f,504992148.43683946
7e299fd8c2d53ff1cf95aee3,519311045.62844014
f309733881a4f89d9c8a8958,634645953.3813522
0f937643c067371018c8deee,777669721.4142487
8e35609c1265ddf59e1c015c,532834476.3862885
c1ba606f32ce0337cbccc2b1,607452070.9649475
14611fccccfa2a6499b2acef,517582882.97277856
b10b428245022d55db248b72,491253336.6037431
13e6c5cde1004803fed93cfc,472152423.5975382
ba31c38eada33f680d44627a,663266884.9787176
3786daeec4a4fb40ef07d8e5,668114197.4615098
7736ac030d8b587f44f7898b,488865485.1433667
98f89d21e5dbe53f8704e745,752939287.785827
981fcb79db3881259eb303bb,438131785.5825942
08bb88dabf0070f72a801a4b,738359871.6422766
32d56542ab5486bdaf4466fc,739925363.9808501
c0f911fe7ee2113ec59cb5f8,606533651.8013783
3adadd50e603746e5e4fc082,614968491.1349497
d117e9672b3ea0435e7a894d,438131785.5825942
020473766363019ee40d6685,675767564.0651549
b04d16faf40ee02eda59a9af,438131785.5825942
bd6f3819a1c0e551598fb9c7,450741350.70239747
5520cf373444931ed8630635,431356316.0775594
40355fef059659469e16e3ec,454552034.72715276
deb844a2812586991b3022f4,628019685.3594726
ac0b895f523b53b4abd013dd,587006958.6365411
ac208e250f5ae3e5e1008351,540811040.1008618
0064cd1c55914cc8370a096f,503956581.840887
165fab7a9f8dd404cf4e9d9a,486952795.77592635
df3eca0f59974a812b4ea9b4,733011604.7812778
1b7c062b606d0560e850a2e6,493077431.9684955
87ddb3a17b601cf7c61e8c07,616514171.4283354
837cb6389640f3919bc73e9b,764584940.0418369
77bab76414ecb20888cef7a1,730173335.2522779
a9268ef5b7133cf6ed1a376a,738767313.3696841
cf7cbedea50333cd2dfb0e30,638234027.6548319
b0cfed2d25a5d78c96d39d20,808287939.1221924
ec0c283eeb8db461c20af1d6,620219949.8146228
27c3b7ba2991e7bc0c9fc322,494535973.8333028
0332c7ec0d3e547ec6d61664,735274658.3615217
e58b92216ee6438a921ee0d4,647890882.2181486
f7959842378c94c9f620f561,437625176.04288244
cd0236af88ded6bc15b49eb2,488865485.1433667
d40e0c2222c0debe89735e88,437625176.04288244
2bc9bbe0f0216ed9d865a85a,527171433.2489605
e9bbc31499ca187c6a492175,596000652.9841516
f2409d037bc8b3e63ca69fd7,802831163.952349
5ad71b7cfd356a75021174ab,560234727.0786273
67dec8c47ad4de9605d56db7,537665126.9481173
c6d679cc07ce4373197748a8,689642366.0386162
a36ff3637b7d2b1c52999ea8,614774081.3637772
3a384d68b7ddab45e01b6e99,608089039.9411145
42d34ca2252acaf6e777d23b,821149989.3140985
c4b2a42a8908cc35e649fb16,675153257.668271
18c38418824075acaad8f960,540858466.3174527
85bb6775065df76bda33f738,622421137.7143301
14cee0bdd9dd5537b96d0786,615966385.3410988
ab332133aca64315672a7192,678214459.2103976
d53b60b0f2c65918153ca2e5,390523877.8923791
ed1f81648083d4d2726710ac,567269135.0589072
b6692a933facd74b4b11569e,370160814.756306
90e00fc58569167c00fae7d0,461483858.393878
8a514fffdec277cd46c7cc71,480613135.4980347
7f0b4b5851c77d78805320c5,469873940.04255825
fed1a608e3c0f2b79cd02ebb,478500983.79970115
075a5474294e25da55373a09,385815994.8883512
8826b9e008064cea38855d35,482074407.3117564
660eb3b40b2bcd07df8f5c3f,461893245.20896566
d55cdfba22aae78b6fab5491,401957533.3569534
ea6e83dbade169818975e5b3,533414558.55938673
dcac44d3f8024c6ea1632432,459952039.20696163
2772adb268cffadfb2917c2f,542272585.7429551
3192bb7190b9130c4e67be4e,601183455.0803744
9d892f73b02f001c2f715607,560932703.8726512
c27d72aa1fc5d37f4cc105eb,601941148.3497881
6c0ac32bc8a66844197c5fb4,496566546.7092797
52338f4f7c8af6c649106a96,519515824.61380506
356815b8ffc300fe03073b7a,596119155.9252381
22c780d56cb97fc34f29e9cb,447985198.4202529
806907598158861a6958388c,554201079.8684409
449cddc4dc3ef1e93b7f7c26,576839861.3702538
b225270821758e45cdead76d,504620498.555175
970c0d4928a9292748c0fd00,621271948.1527327
f73f720abdfe4b5adfa2bcda,522581666.3064145
48d3b0ef6e5f999bb90fbfc1,507146913.79811746
b3ec2f8af6e9adce047536b8,745066524.8212439
0e1c66f843e06f14d7264864,663230042.4083585
91c4f018fc7939d150593935,911603726.5104758
102434eee07ed18268857a9d,548158918.8976929
a4c70eae507d630c2f285eb5,700152754.4339869
45abee1de734dc32936d0b1d,611989924.2095083
82bdf442e186baa829e06da1,590188390.1520939
019cd320e02a64ba3ba9a37d,630673103.4401433
ba1b3c8ac8afafef56233c84,628072407.8350084
3c3a0f57e030472879f454d8,524763553.9852274
d520e90e7d0c44a6b8852e5b,632149112.5217508
38328747d2e1e0e568c05523,517879945.9507638
659e9ad0f593b644071cd850,581506789.8052607
3e6645f2cd377ba17ae2e46e,505210617.1478324
307eb683db84db535106c445,635862879.1770427
26c8961848e3a77d98049638,622750214.4401574
52373e15e9dc1ad371a0c090,614985712.0538176
e5b2a446c12222efc187e02e,674693870.1034578
156f706d1d30de19f7e369ea,474781778.714435
aa94d2ad36bc0e91bf561be5,774213473.5126873
8ab41842b8e41b89d8670ecb,505523006.2356959
b19ab02a8e22f3e88a26031b,645713225.9069251
a6b1ca7a4e91c4c0f4366984,690712604.6762184
a277d5e8216fdc3d7c93eb2b,650657372.25424
f939b7271c4d399a5e647f8f,624447727.575504
258f10f742fcc835d53063cf,641184069.198049
fb672b4cb1b66f2022f36a40,646441942.9447411
ce9dbb6d009cbdbe654edcfc,849846109.8943446
22e524f1fab17d5b8616d741,794779717.5121428
7f0d874df9235245f47b04c3,698149445.5927765
27a8a052b815998c771a1f55,794779717.5121428
b80593fba07e21f8bdbc352e,971022347.6358947
d18d990404e7fd07424f5a77,508595661.16572297
033599f7e7ecd8d9c8cfba46,550953451.7751421
51cf2fa527c3db62914169b7,487497865.4105276
2b2fa2ed0055a19859e78446,613610549.428021
a8e1adbf076dd737c079129c,534262706.42807436
adf948af7b24f9b6f29610cd,446415261.0863724
23473bcde48f634641769e22,493142578.7376026
c90486bba327ede32dec60a6,470467843.0714974
d254d88ea0989a609b71fb72,463880019.160149
2373c595d24a7b862b518ec5,623925531.0032573
ec401de1c0ab2dbc149da048,655250680.5626267
17c0a8fd3a2c8b5b18d61e4b,632315631.289955
1a1016e7a96da2237b391be5,619217284.4248433
c5b40b510bf7f121c93a2332,678584114.8618933
aca37e216a27b4dd5337df99,700425739.4925969
96f59167d17d1c99f31be997,669536306.648397
062b36cb4a87cec372f9f91d,694567338.9269882
0466a7e06b152c1860d44334,683935674.7767181
f44726680d0c594a2d430bbb,755475962.8552774
8aac8946e7ae5725971c5557,734198754.1542624
e1aa6c46135f4d1aa1b7a1f4,514384075.15208936
fdbe5801070756d1744211cc,559505162.0933902
6ec4c88b8d3a16148e2e7348,538142116.3679454
57c87ce038e4e523b4ec189b,573477061.1425185
9bd500fb24eebd53d8262b62,538142116.3679454
85a86e01443aba593f95dae4,497487968.26142764
13e2ec0a12c8a48a753b85ef,497899995.4444293
b93dc01af5f49e6dcfb7a547,377949765.818308
71a42155184509caba01a1dc,424172655.14178956
25fb1c0c4aace859265de172,611989924.2095083
6f63e4f866bda86d5c993c8d,426462839.4082887
72bc42a5c73e7b1f9d54c835,490508185.8519255
c06f36b42021a1512cb6e3bb,454552034.72715276
f1a7fa5dc1996591ff97a34e,566867328.2847055
6128a8deb1f0bfbbf0d67769,591102028.3404328
b5254c6c29b4f6984d328216,500995695.52806824
6cb19c3e491a60bb2c166669,500390538.2113649
dda4ee9f3811c29e2b261a5c,632149112.5217508
7a564ce9a4ed3d2b8fbb1103,611989924.2095083
63b982fab95cd17211a4a58d,566839184.5301331
5272c50f1d8fded01f7fb0e0,510855236.622131
02b47e60ab77588aff6cb433,485597087.7921887
ddcc7f7a087aa5f4797a8a5d,500390538.2113649
77a887ca508d924ad5203194,636451832.3869069
b57ab7afef2b8aee016ce6a0,671773505.5262779
640a801d503d85835eb65a42,642618259.4545354
767ff947b16b2271f516c28d,616905669.5886714
1dbb46a250f504e9c8673bed,690034343.8572967
fd6e9c9ed7679485dfd0b022,622421137.7143301
7dc4f9de14c2924b229ca0a3,667183882.8193523
3064379f468404110d594c87,632496239.1523349
6005ebd6442c62f8becdd2f5,652022284.4167819
b62e960eebdf95c2eaaaf9f3,640533363.4697024
7b0258f1aaee97661c34de64,780596797.4369515
91e2f9f7d4ed776d38a3274f,621261649.1817979
d505277049a254f960e114ef,668114197.4615098
32040dd7b8edfbe331773288,620219949.8146228
70e427235490d7d9c9239676,747833677.1655815
1a2aa38b8e18fd7ed5be77ff,808287939.1221924
4883f7ce7086ba9c8ddd4315,663299810.9825071
4116cde03803e63a3e87e847,752895051.6796159
d6de5d741702387dc3f4481f,679132217.4143829
2346533f4712f3bbd036d85b,642618259.4545354
f6a12c0f02fcff1be042ed0e,638234027.6548319
eba3cb8156e0115bd7dfb525,676052191.9525058
ff27ae490bf03513b6bb386f,995479627.1950189
e87779bf2f8af86fc4ae9583,494541467.1203797
4a809b3987cff0290c1df8fc,504086571.7309669
8f4241a17d1211687bf232c4,541590568.1042984
bd8c1ff6f9919ec6f1dccda9,446559205.44293326
081e008e772c6a79b809a87b,590720521.5015894
0eff08cf4bc42dd442a70231,525712109.8562082
b4e084d14962cc58d4089955,549220211.9626205
d02c3b5ac6fa0ed6db06e490,621727255.8936746
e8abf103cbe9fecbdd758516,549220211.9626205
05308c4f3d0e0887e4a68a92,631702083.263703
256a6ba3ff423a899229f154,540856245.8319523
097314d920292b46eab5dbc1,530059485.06103843
4ce0fcf14266d144c82f8d4b,564661036.1373377
548791b5faf236b1c03b7523,494878882.53120834
40ef1682158d0c3cd07f484b,658269523.8548263
7b473504c85e9cb576f951e2,675333818.2976811
730c7382d76a07904f559b28,497736560.0966399
e05598d3c49f409b937ff2a1,466347899.6765667
844dc89fe6588acccf0c7536,461713857.83524805
ad1492590bf61d2cc83b493c,613464272.948651
88fce3ad9b8a965dc11336cf,410504710.6280524
b76d853ea415967415ace0d7,567497344.7981886
c12c81b3eb12bb329466e88a,717060101.8083681
4e27458d179a469435d02ff4,568979986.9413811
8d15b4bb1447eba7a680ef47,504865700.44476646
482c7150c7555cb35558398c,615541290.3146441
e5d6be06fd53d317c8e5c7c0,532257998.1073009
f798e7105aa8aa66750a2c85,626928758.6570176
eb24e0a0ebfbe16eba466280,632104902.5913899
618dede0dbd48df4fe610af1,764541491.6345781
6fd936b82bcfd3cd2451bdfa,572400686.9784431
adbb5c4ba7be2903799a51b2,610379293.0610827
3a99197868ce338c738a3b20,596223408.9189405
d4c45f35f214fc226ec85b36,614575862.4393448
c3140ab2134de662162af508,362914405.5769224
0fe23ccd8e42605f4d9f78a7,386674401.5894858
8816e8101ddc4e704053e23c,552966531.9969313
64ecb100d7882ddec6bafbcb,535091094.7334116
9151a8c65e1f01ce591c595d,596223408.9189405
c8a40314be3014c2a218f5bd,566438398.3431836
29bd4cbe11f44759e07487fd,535635987.38190114
72ddab9ba5f24941e4dbed6b,532789844.98160905
1f18df9ee1b19359816ed13c,539376852.5203562
fb82175fad61a81e9b665fd3,644148285.2520437
dee2e190c4e2539124ac3ee1,573783214.0536451
0cc2f3a49dd703e7554ba638,492463807.5005694
ece0394e38b152e6c1571324,763191320.4147167
a91664b9f15f9d6f262e7b2e,634549272.3489015
d54270fd6b09b38a978cd7b9,616850431.8133439
40c74dec061500aaa78f78b7,516220213.1051252
cbf6faf7b47b43b2a77b3654,954139760.106113
52fa1eb3cc7cc2f77ff98764,550220002.689467
bae512bdd3b04405c519bf4a,653798826.0896257
e7fbff0a25cde72a38e7c7bb,652623394.3307738
d3f297fadece964afe5f1cc4,639203593.2255616
2679ba671751ff16e76f1807,621115262.7237904
8059e45ca26bfefbb18d8e40,729223643.9347732
9e7ee8e17b1e76965e96ef95,730197246.8462301
9039bc918a76e486041842d0,638314331.123422
1d7912750a5e345f7edcdcbf,578909981.2341022
4fe0482ad622080f55a0460f,623349908.5604466
953fd7541735fa8d9a342642,689122914.8743652
0b3021c156324d1e7974ce3b,830029684.8905531
b0a8e4b4ef6678e6b43865e2,522224522.5077339
bb47fda808b52f30364a4d6f,600834580.9924071
d846dbe691d0ee3ac5c3bec6,752066984.8616623
21932b5a5fa65d237ddb6293,600834580.9924071
d99c00c516cf57b6fd9e877b,510347115.9679841
6dbb494acdc64c03742fa730,568788120.7168701
35f69c7a9870ac62735d7639,501158307.4271711
2721f5495ef5dde16fd29cf4,547204874.6338265
0c068dbfdafa3429c71189af,529901101.836765
f3293c4064d71f9322ca97b2,635648169.8709143
5eb268b95d7b6006b064f9af,692766780.8502002
e13a1c06ccbf814945dbc768,700812773.0659405
935a1e8c7e62ca9d3bff398e,700264377.0952343
f0c7ecd3b2261873d3664748,712352252.6735873
d2f20425e236285124eaebad,567862285.5998582
05926b977b5df59857194ec1,599949400.0720136
f548ef815603ec44f4629a60,721444765.9542513
6cd147720319f60ed2599361,662976322.6331967
6302477fe8172d08f3b4815f,489159434.3963122
b0af9b1e84a1886489d46b91,552966531.9969313
5f3a2a31f6d1838e0a9531fd,658980859.7290398
96786aff35713dc21f6bfe5f,635467283.0675446
68de232e27aa83405b4a19b9,858310182.3965493
8d252e9b0912f09703110b81,493650473.4202825
f4e646df504728ee1e6ad0d8,450123270.3980144
e89cf4cc82c5283f3db6f5f6,581945244.6701944
1bc2c099466f9a989266be0d,493753665.6884474
bef2008b362c4af1fc3be566,477128378.2565166
7988f76ba063d25a4f467730,556130133.6067222
391a98a344e894c6397d62f3,495649861.51888216
305d6abea2f3e496e3b6fcf4,636982853.5441786
f512fde4fa3f1f7fe885de83,553791733.0297052
c7b6e7a287602275f7854ef0,595786201.9608432
3d11a16b008c26fe43deca03,687726314.1733134
ac7f21d22d013874c362d440,620848661.1171755
c933750eeb53302db0245782,555204358.0914146
766a8ff17723a5c34324576b,572719314.8813134
802fe3175a2059f12d7edb99,611420844.0870314
508bfd077c80b6cdfc5a10e1,475462067.0966157
ddf8733adb641e15837bd728,561074812.5011427
17914fbe0c3634dae8ce9d71,547488187.858275
09e4397bf9794fe24d87d07c,560999814.7726468
302918a3460b98acb64fafdd,534877400.3169594
a7e57a8be8fc8d8a844cf9f0,541233943.1842546
7b50b071f4d795c9b5ad7531,531251865.49968284
91a7bcd95c0c960e4cc22d91,527171433.2489605
5d4a23137173c0e2288ec418,545531830.5445286
e6bc998ad1d87c5be3559ab1,599924085.5510147
53aa9cd32e2a6aa346d3d789,599924085.5510147
06f22f7a8e4e78f45ae81638,595332271.6772617
2105c17a4e2f97183e24aa4b,642544400.2222626
ec13a869c212c39b6ba21b57,645436990.7649623
0b49dedfb53ec812962e31e7,693681101.2169803
69e6fbd4d3816c4cc37b265a,635467283.0675446
ad46f8bd482500f3bb935737,655972833.2436014
368f7a70a62962bf31ec9583,763260909.6503327
07412230b931192771072334,582426252.8818963
e63d334d9ae8b672dc7b7d5c,763260909.6503327
3e1c2c5b0831edf78f7b7082,582426252.8818963
226277c02e8532922a1c769d,748925302.4829764
7902ada9116a1cf7458933cc,726182835.268196
b21f6e217d6733230a8eb7b7,610705066.4615526
09ac622c303bce9ad5514442,451899311.0749297
ea63bca8e3a77fe88d88fafc,510943831.74459755
a3c7c54fa12d5b57dd997210,570249686.8721666
cdadb2607807935a0a5597e1,647360397.5025847
8d041784b65d33c76e5245a4,640223643.8340913
e6807209b634455bad257998,632678759.4402047
b1e3f1efb232cb0976506cc2,868273500.9134064
dea95d98e8bff87b905f9172,802111457.3921231
44b6382d9195ceb3f12d4939,793475172.6685703
0a61250b2c208d42a3077bde,632241992.4576939
c714b30713eb7877ed3cd92a,489024189.7083505
bf120b883bfaf7641eda65a9,641205438.9296442
90b34ed38e0f18988f11d77c,624898353.7030474
feade1f4b3b06fdc12ec213f,638234027.6548319
00bff9be2d524083e3b3149d,631702083.263703
f1e38e53ddb8a9d5b641d934,772175390.6063546
49dbaf0bcca86f32f86e641e,682010376.3691094
18539b6cb6884f753e0ac18f,664862915.0968952
7586a79a0151387a1c0cd85a,707690917.5416203
d533a334c2ad9d510865fe54,701588004.5320249
95f7bbdcfb59b4cdb41b0394,504230249.8191345
4a2ae08359e1ecd39b43afbc,587828049.0147357
e8cf39cada5b7755f60306d1,586041346.4201524
0489a476b376f7f6efbc193b,384148142.18209654
7b31b5e53015f8116fedb0c6,578905914.1318868
4c0892a39011cc6a37fc1145,643115078.3374792
92d7d4fa9fd09075bec14a3c,505650435.7085086
5e5ea93675900efebecaa19a,494760245.2818757
084de1226de9a6f4a6075c2d,545096855.5340778
54f16cb9563346e15b019102,495700517.4849276
512a6de80962ab797ed2bf72,688111025.7427634
871befe27fa79fc1e1813b19,838918904.2745675
4e0b1df5e05ac505c701f519,491777036.87734634
37227e66adec69299f853e51,594414690.0635285
0a0e3ee960f60d04ffd6bc0a,603179143.613389
82b15a5da307865c7045dd56,515983462.9751488
44d596fa36e3992208292ade,404649849.2521305
3569024b3ae4865240973e6d,402318215.975579
31d3215c8345d48ce9734c65,415151403.2349783
147e7f5381d3c951fc446376,465488545.07852453
77deea164a3a622df41249f5,575142927.7785313
3cdee5304896e4cb9604ebe3,523071556.865185
f5418917530b72c9fea14f66,555204358.0914146
ffcbce226963f10da8c53fd7,558546358.650384
2fffe55a1584619bd7c489f6,572719314.8813134
3920eb3f72b96fcb58ef778a,391831445.1881729
d10bdbfbd411ae625dc80611,416784677.3653564
d61ac80c0d4737c3529f4a2e,562058999.2364486
f8948886cb4cb018eca25d19,504883953.48252124
da5bf7f1c7b2f4ad670e2382,496756661.3430258
f406c9c3c92e9b31310a50ec,634290679.0213995
171b560236ce760573a990fb,838918904.2745675
4d852bd93332172bfb081aff,838918904.2745675
2e1f7569d134a931098a2ede,843717071.1625106
6d8d2ba62c52445d78f687ed,509270747.7075296
65ae1a893abdc2eaa63d9271,755303295.1691482
c9c51c39725d7df94822fb20,544853441.1450695
56ddb54e50deaf650a25e82c,602648714.7078028
aeb330dede55fb66654901fa,830405821.2986374
4f4e3350c429c6afc0bb0094,722015175.9816642
39377d0d271da03ad85c7bd1,530185224.84159434
bda2fcbba2b412981e708054,781586922.4528499
eb89d0b7914010148e6bb597,655368082.6255107
513d0ddf1ce44ca671675fe1,718342225.3928028
14cd5f188cf6d2433240b5cd,501564645.7200634
dbbe0b6f5eb07a5f9ec873a2,540406437.1106502
f9acdd3fa50068bc0180d008,563542886.0053835
4a85c36fb854e922936b57fa,487313914.83580345
937876bdc44c3b8fe063a9aa,544853441.1450695
001399d3861c5792ccb8b515,818417214.3564105
f28514aa4d6ffa36104411c7,516161484.2681812
3b185e3e31f7f5e6a1b3193c,535350227.56243396
f4c7cc4a249ae7037aa0b35e,627777708.9543879
b74a02ef5cc838952bb9afd4,576051928.8206344
75f5aff9fa70208ddd843779,463422227.2015391
b7273cac93fb7a0034039600,615541290.3146441
b73bcc0cbfa173c9fa404369,626928758.6570176
3c4c18326318a7207b589dbd,504865700.44476646
29a230f7dde5753e65b661dd,510885293.9461149
c083a5c64c4d6952accd7bdc,534829575.84864897
1cf29f882ee8b458b8f27091,558320584.9168389
94c15574aacdc5c3cf5a406b,503431988.73234105
661f7eaf134a5b142843368c,620185150.3256292
14a5bf235097782f468fbf23,543901349.4805312
d2d46c70dc048c92c8e4f09e,596337638.644339
f6faf74c3f4e02a6b333b7af,528628038.52224964
6dfa362ff7a0d55693793db3,528246104.7412967
b070e3747bcf22ed67509efc,554115181.5685339
7333f19416625d6f4244fe02,601847761.9717829
3c86651d9bbfbb335f15b544,653565228.4915782
9d8affa93ce4dc7c1a21b3a3,619463092.0759804
eb8cc67810d95d1b102410b7,718342225.3928028
047f94605add5f6f84fc3f90,707555161.2062443
56ba332c82c36f07ba6bd271,904395189.6131117
5814a1dd61362ded4f1d8d8d,826048678.309832
141ac7bbe9637f9e5142135c,715080860.2014052
08db0ce5cd15db2404ff3d28,464304701.97830665
c38677ed0876b7996f596336,382027711.415401
daa4d7da8d7df8efc1adc9d1,394586230.4577857
f15c6403c6d4e3676a607780,539524804.3552884
4d0cf77f8cfcada2265ac585,548643485.4546512
4caab3951bd6cb6dc71ac8a0,602851170.403816
7cb64b94877a9361f20027cd,543001100.6127757
3f438d6202cfd4527bd8f983,570265951.006187
b7763beef728bc2021ebb841,507037420.2671743
4cea8ea969dcc433fcb59d96,635242627.2908964
63cf422266e7c39a6c895b3e,593105380.4919335
dbaa5d47ff63125584bf7ac0,660196204.2627265
da12ac932dd8a2fabade4bdd,508334129.8941191
f35538e95b4a567f9b834034,585648168.6179906
6ee1e976768b68cbc8008950,576242332.2887802
a910019b3d18da92b4c6862f,665324603.7977825
a09413ca0b723170c26652a3,619723345.6875516
2b451da55be3683c33e4de31,764301317.3682727
561840990333852ace562b82,633774449.4225883
b6695af1ce28eb50d7a2c25d,846125575.8033657
9327563b40f2a0f888c68f28,767576304.3164774
3438e5d77044f21743e56edc,519701324.890958
63cde4fad1be942dc5ee695d,463495074.7550242
8e712705b7de6e791c8735de,497489527.32962817
85de01c0aa787152c77c6180,429922513.4384006
c9b0673becdedeede0209697,529232953.2590652
15ee6357e02b76367682d6bd,621727255.8936746
5f284a75ec8e9c72abc76695,609221865.5105398
37e696957da15625da71146e,589964545.5565449
96a478c359fea0014fde607d,688959883.5380127
1a61721fb7306d55dd77b6ba,688959883.5380127
a7577260fa10bf408f1997d8,512856037.7057518
b3f8ffa761119a5441a44ad4,753983677.383069
a5c85b445f503a56e0e2a924,732380378.6411593
5aac1a1d5da10b76ba4b690c,734643553.0880088
1420543e2eb5f38e4d38ba81,749465260.6887925
a530e3ff6d7bc1abe333245d,572400686.9784431
aa9988248c7dedb016d8b6ae,722201507.8291757
fe8ab5495cae81b5478026a4,780596797.4369515
b463c62e3c21e339e7acb52f,655368082.6255107
00a5133e7373eae3f0be8f2e,509625438.88754356
38b424cb0e54f0f7f2745781,614380912.9811133
c43530f324a3ac90f53a8849,614575862.4393448
abf93b2418fcdac14293c9a7,566867328.2847055
9b1be976725ddd512cd222a8,622433804.7945316
9b7f17ddae12105d47fad7eb,647376571.423851
3caab5e89722761d5ab2498a,517582882.97277856
a2f40c8227b466249d6cb659,878903013.0234596
e6a5007ffb7c1321d4fc21a8,538842816.6953971
0d50b435188b7830a6949026,582225910.2779902
d4bee60a74c2e2235f507ec0,466004212.43257624
b474103c4b637ca25b5d89e8,624428109.8093103
ce6ddb82d2ece3b8d58fcc63,537999329.8770893
28403f16831effcb75471738,380299443.27337533
03f518e2e5861002772345fd,395338426.4362731
011a6d0f12ba108ef15076b4,377494394.95129484
93ac0b004ca60ea56cc2bb9f,463864357.0366663
1b70fbd3e46da8c47c3eed61,432240175.55174845
cb40d6ea6a1eab77a60c1ba3,587137847.4590956
87c73db5d50e8ec3a22e6ccc,572522254.8226687
9aea45bade274e4ed91ec301,510679033.23381114
43c22bfa9a14df7b0126c12e,456294978.34004736
6d848e54ee68e6d8f23b3b1a,503025028.2746639
e5cd7a2aed48057b0dc8d970,434474430.7475264
bc4b94c892fea57ebae3eeb6,512932401.3417781
e7bb12e99318573a6e6ce1cf,647177464.126534
4b52ebb0f0a8878def4170c9,630154295.9088905
3e85b447edd3b23b5a0d3b79,702156392.5024666
15005fe7eb24aa25b9e3cee7,621261649.1817979
ddf2583bd65f02abf7ce3280,721003344.1206733
704e5657734af93d19a0e5fa,594765339.008176
cc1a11362066152d21d4cc60,581337033.3902109
12062de068acd322b610fcf1,509270747.7075296
e9804af0513b2f68daf182b3,581251037.6334033
f13d8f4b2e3114d71e5ed941,622143786.178956
11bccaef3431fc17953eb81c,688198159.1111422
ef2b9c11f884cc5f31c26f60,744595941.5560949
25986c851e13c92ede6c6d6b,716990285.9763035
37e28ed39a51956880d211af,658184391.9697707
